"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"P80880",1.51116195544483,-4.23530428357998,2.80234498918927,-1.51134292883949,0.130701101835066,0.208863678955049
"O05248",6.08526039634579,5.85278582497128,3.87840664844905,1.5090696658412,0.131280980518623,0.208906391752247
"O32188",1.74381315591109,4.04945658326268,2.68236986501716,1.50965630656486,0.131131145781984,0.208906391752247
"P36948",1.77536546992425,4.07403965450439,2.69820675538218,1.50990640223467,0.131067308823734,0.208906391752247
"P42085",1.80447615011682,4.09615071879875,2.71611915491484,1.50808947810214,0.131531627790568,0.209011689041674
"P42413",5.55535027456567,-1.92808602014523,1.28484653212043,-1.50063526806057,0.133449924143514,0.211762974866389
"O05394",6.07594144040802,5.85034872116061,3.91313877995541,1.49505270580444,0.134900687418137,0.213765704677972
"P38423",1.72130716208468,4.03194158657208,2.702107593373,1.4921469435416,0.135660627730596,0.214669680473136
"P39814",14.0684900898056,1.13552143392209,0.763690995112116,1.48688598031116,0.137044927653786,0.216557744814141
"P18159",24.4314751237516,-0.983614273661238,0.666504248535957,-1.47578095086692,0.140002706139523,0.220923490328801
"P55339",6.26897889627618,1.6271771936404,1.1046947035807,1.47296550654779,0.140760336938367,0.221810099793004
"O07609",8.76758980971071,1.87735183660687,1.27719488131454,1.4699024119754,0.141588186241444,0.222661610383275
"P37599",9.99014184053185,1.32546085495081,0.901972989389957,1.46951280198232,0.141693752062084,0.222661610383275
"P08874",10.1708432712804,1.95441894953046,1.33268541036213,1.46652685947795,0.142504809347865,0.223316665271273
"P37809",669.054513155293,-0.520187320020426,0.354638890055428,-1.46680844827572,0.142428170853298,0.223316665271273
"O32232",12.0221728546233,1.19828732434667,0.82368999685585,1.4547795031149,0.145730314363072,0.228055864880332
"O31796",1.32596017921342,3.65263908211757,2.53651322325518,1.44002367053701,0.149860702316103,0.233873520281191
"O32034",13.1633509070114,1.1900030058676,0.826165617256182,1.44039279898839,0.149756299832559,0.233873520281191
"P54166",1.14541735937852,-3.83427231632965,2.68224715741102,-1.4295000017935,0.152860574418024,0.238105127077954
"Q06753",5.68452410109727,-1.7704110539574,1.23888074975301,-1.42904073237909,0.15299252648963,0.238105127077954
"P39214",4.42510938371686,2.25773891675349,1.58220260518834,1.42695942311682,0.153591590917623,0.23870956448514
"P17622",1.29562868211055,3.62214228177828,2.5506257742961,1.42009945883884,0.155578727819044,0.241466710436954
"P31080",4.84432196278403,2.03305937980803,1.44575014967639,1.40623148492365,0.15965539773579,0.247154679803
"P54491",1.36041601861595,-4.08044224318461,2.90185572169689,-1.40614924879812,0.159679810781815,0.247154679803
"O34707",1.5835722733678,3.91133676336434,2.78428691315626,1.40478940761549,0.160083909783119,0.247442114303239
"O31916",1.35521998527803,-4.07536713319668,2.90494663550413,-1.40290602360392,0.160644864414029,0.247633512083122
"O34328",1.28706761992528,3.61335110496669,2.57431564386225,1.40361618575474,0.160433172680535,0.247633512083122
"O31710",2.70710061619099,2.60439074111251,1.85920340615069,1.4008100095431,0.16127089462392,0.248260765772963
"P13485",5.08494244241148,1.78362312767152,1.28480530275856,1.38824390266912,0.165062787773823,0.253753240906026
"P39803",1.987708284488,4.23564498889199,3.06422026912345,1.38229129007871,0.166882279264534,0.256202740388506
"P80872",1.31978597183565,-4.04019768276433,2.92636505602961,-1.38061984933825,0.167395876957194,0.256643475767931
"O32129",3.83647685025144,2.02548459664051,1.46810308959526,1.37966101358653,0.167691041999869,0.256748581872772
"P17903",4.84067573816742,-1.86535770788985,1.35567944161878,-1.37595780434826,0.168834697352478,0.257455870929148
"P42065",1.32640127631185,-4.04682848601579,2.9401339128624,-1.37640958063572,0.168694863493646,0.257455870929148
"P42242",1.31317066735945,-4.03352552792086,2.93053869989196,-1.37637681702329,0.168705001567762,0.257455870929148
"O31937",1.3169474295591,-4.03726379590298,2.94601632334672,-1.37041460493898,0.170557515572024,0.25869031478327
"O32078",34.9959428631763,0.791530153364714,0.576949341946057,1.37192314093794,0.170087365655984,0.25869031478327
"P16971",116.46084033059,0.705795022093687,0.51492395155505,1.37067817482992,0.170475301332271,0.25869031478327
"P18185",1.3169474295591,-4.03726379590298,2.94601632334672,-1.37041460493898,0.170557515572024,0.25869031478327
"P94475",1.50258762721844,3.83191748387643,2.81997042593908,1.35885023780005,0.174194050193792,0.263852752499421
"O31567",14.4178684249015,1.10433605228283,0.815142458925722,1.35477675121749,0.175488695918745,0.265458868459197
"P32727",25.4140423808592,0.865030229409466,0.640939693378272,1.34962811376224,0.177135301525707,0.267592395504835
"O34833",9.97512370521854,-1.15909951665487,0.865654986646799,-1.33898554797768,0.180575377748169,0.272425969359089
"P54453",13.5298514960855,1.07910785360807,0.809148395528069,1.33363405226036,0.182323817358874,0.27469798546224
"O31774",28.385960185963,0.94711282943605,0.712377426093655,1.32950988442963,0.183679806936304,0.275641352660705
"P23966",59.257183664179,0.668651051328765,0.502635431171993,1.33029032547442,0.183422633495502,0.275641352660705
"P35137",70.0441464446294,0.587961715850157,0.442007447911616,1.33020771172101,0.183449844013634,0.275641352660705
"P37967",8.5418655795954,-1.48985817461082,1.12192704343118,-1.32794568357529,0.18419605133785,0.276050431436223
"P21881",49.5240949287928,-0.687193246878961,0.520530034911745,-1.32017981824137,0.186774988461325,0.279545656442116
"C0SPB0",1.42871526028038,3.76354958749066,2.85752934710429,1.31706419439034,0.187817107683831,0.280734542223985
"P54168",1.17966422831127,3.48383210285432,2.64991408533794,1.3146962469955,0.188612008399894,0.281551258915784
"O31858",2.58722341075348,2.5261524820542,1.92994393446584,1.30892532002665,0.190559648827112,0.284084318580418
"P37476",79.2091258115501,0.632469436394527,0.484681716318326,1.30491705195485,0.191921094151374,0.28461596815904
"P37508",1.16645485557895,3.46906314014382,2.65747039830804,1.30540048248609,0.191756514183985,0.28461596815904
"P54510",2.73491860480141,-2.38933139257853,1.82871390715625,-1.30656380050944,0.19136089757776,0.28461596815904
"P54719",1.15789379339368,3.45933281488673,2.64977633424729,1.30551879801184,0.191716250447917,0.28461596815904
"O07553",1.79055355331936,4.09068112809382,3.14882746942689,1.29911250070438,0.193905323681351,0.286807743774113
"P37949",22.8651104294214,0.839663597961625,0.646240675259264,1.29930477932972,0.193839354835569,0.286807743774113
"P39778",14.769876986866,-0.940502489709385,0.729956425840237,-1.28843648252948,0.197594065996141,0.291882759809163
"O34592",12.1927913761184,1.04677308228949,0.8147956562227,1.28470626260112,0.198894949006793,0.293421845344657
"Q04795",16.5624817972239,0.912139432617679,0.710554996566163,1.28369997681488,0.199246952549648,0.293558904081601
"O31677",2.74434059722404,-2.34252502765561,1.82843109150017,-1.28116669998958,0.200135119842021,0.294390774394326
"P37478",11.8798855069483,-1.14029940671407,0.890435646605828,-1.28060844268833,0.200331233060923,0.294390774394326
"O34617",6.15503735071631,-1.33962937181522,1.04734246312371,-1.27907481934777,0.200870709882347,0.29480118432215
"P29252",4.9946835100117,1.75344868456352,1.37930347801609,1.27125662518127,0.20363736772039,0.298474951652267
"O31786",1.16384400166885,-3.85545586907284,3.05807325790887,-1.26074673296389,0.207400110768,0.303267805051272
"P50848",4.46691780270672,-1.7329446903122,1.37466707410677,-1.2606286445307,0.207442673358107,0.303267805051272
"O34779",1.16904003500677,-3.86136954763782,3.06539161409182,-1.259665985216,0.207789880869485,0.30338393688805
"P39138",128.362628099513,-0.817668279928552,0.651522854433722,-1.25501089388374,0.209474805320919,0.305450391800002
"O08394",1.14399808824024,-3.8326145301434,3.07368963474677,-1.24691006106059,0.21243047723745,0.307779706790321
"P17869",1.14399808824024,-3.8326145301434,3.07368963474677,-1.24691006106059,0.21243047723745,0.307779706790321
"P38493",1.14399808824024,-3.8326145301434,3.07368963474677,-1.24691006106059,0.21243047723745,0.307779706790321
"P39067",1.14399808824024,-3.8326145301434,3.07368963474677,-1.24691006106059,0.21243047723745,0.307779706790321
"Q795Y4",3.40114307073787,-1.86634962760695,1.49502087018577,-1.24837697240644,0.211893037913005,0.307779706790321
"P54955",3.95249852845681,-1.76901147424178,1.42558831744567,-1.24089925022074,0.214642969785237,0.310588103150285
"O31484",1.13502529270267,-3.82225671014231,3.09198791327176,-1.23618099984674,0.21639129160798,0.311341780015669
"O31642",1.12840998822647,-3.81452014635442,3.08671359978679,-1.23578687268488,0.216537795809662,0.311341780015669
