"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"O05398",1.03940933833884,-3.54016473481875,2.81296170227438,-1.25851863960907,0.208204250473726,NA
"O05494",1.21433286770045,-3.7653722382224,2.66305313217818,-1.41393057191563,0.157382288539426,NA
"O05509",0.478048260426597,2.35881129987846,3.99554380563594,0.590360515269841,0.554948976261376,NA
"O05511",0.622751746722436,2.74245230371913,3.88236717630483,0.70638663969165,0.479947727073491,NA
"O05518",1.69165632689349,1.94392955990741,2.50153765380669,0.777093863428062,0.437103394207277,NA
"O06490",0.890775102600495,1.19576583957802,3.50057458269674,0.34159130489282,0.732658481704614,NA
"O06736",0.960955445668752,-3.42020449819836,3.32608342559434,-1.02829786886274,0.303809733236884,NA
"O06746",1.13587897503036,-3.66374445305668,3.13933365377365,-1.16704525772616,0.243192093132846,NA
"O06965",0.506754844063396,-2.54572137012815,3.99427231905361,-0.637342966823886,0.523901469348419,NA
"O06975",1.32300583469486,-3.90482861293759,2.96316108242717,-1.31779154231436,0.187573439960531,NA
"O07001",1.65840163147497,-4.20124263370309,2.79941663977044,-1.50075646976493,0.133418561398042,NA
"O07012",1.14415252463219,0.281655540824276,3.19498627063449,0.0881554776660565,0.929753103165549,NA
"O07084",0.478048260426597,2.35881129987846,3.99554380563594,0.590360515269841,0.554948976261376,NA
"O07085",0.691008806194934,2.88203120451138,3.96875163942011,0.726180790928124,0.467727946228373,NA
"O07527",1.03506668271308,-1.00756341913148,2.92104161308483,-0.344932922084402,0.730144799538675,NA
"O07529",0.725570536145014,-0.202160789627158,3.75021443348092,-0.0539064614071985,0.957009688694737,NA
"O07543",1.44088246414705,0.813042913656413,2.57243437542725,0.316059729811912,0.751957172085885,NA
"O07561",0.598881825129165,0.306972161082068,4.00865755926326,0.0765772971484463,0.938959820159998,NA
"O07567",1.0041243450991,-3.47845397360838,3.28037972162621,-1.06038150116474,0.28897107456089,NA
"O07573",1.23666803583417,-3.81720666893033,3.02174372246977,-1.26324633043679,0.206500667333718,NA
"O07598",0.917580665413563,1.23484636166925,3.03265185525515,0.407183686294041,0.683873082477759,NA
"O07610",1.43900370609535,-0.98288795786604,2.62281618104782,-0.374745269976707,0.707849921014502,NA
"O07618",0.598881825129165,0.306972161082068,4.00865755926326,0.0765772971484463,0.938959820159998,NA
