"","BS_sonic_1","BS_sonic_2","BS_sonic_3","BS_triflic_1","BS_triflic_2","BS_triflic_3"
"O32175",0,0,3.18003178138156,4.82039925721412,1.88729904693416,0
"O32176",81.2574375567303,80.3361756060695,79.500794534539,7.23059888582118,8.49284571120372,6.58039814191661
"O32177",85.3203094345668,37.416848912416,82.6808263159206,0,0,0
"O32178",62.974514106466,57.2257689248715,63.6006356276312,4.82039925721412,1.88729904693416,2.92462139640738
"O32182",0,0,0,6.02549907151765,0,1.46231069820369
"O32188",0,0,0,4.82039925721412,0,8.0427088401203
"O32192",2.03143593891826,2.20099111249506,3.18003178138156,7.23059888582118,6.60554666426956,4.38693209461107
"O32201",4.06287187783651,11.0049555624753,3.18003178138156,0,0,0
"O32207",0,0,0,2.41019962860706,1.88729904693416,0
"O32210",77.1945656788938,52.8237866998813,62.5406250338374,68.6906894153012,148.152975184331,122.102943300008
"O32213",52.8173344118747,48.4218044748912,53.0005296896927,9.64079851442824,8.49284571120372,9.50501953832399
"O32214",7.1100257862139,3.30148666874258,7.42007415655697,0,0,0
"O32218",16.2514875113461,25.3113977936931,21.2002118758771,8.43569870012471,16.9856914224074,14.6231069820369
"O32219",0,0,0,3.61529944291059,0,0
"O32223",55.8644883202521,57.2257689248715,42.4004237517541,34.9478946148024,40.5769295090844,29.9773693131757
"O32224",4.06287187783651,3.30148666874258,6.36006356276312,3.61529944291059,3.77459809386832,3.65577674550923
"O32229",0,3.30148666874258,2.12002118758771,0,0,2.92462139640738
"O32231",7.1100257862139,7.70346889373269,5.30005296896927,15.6662975859459,14.1547428520062,9.50501953832399
"O32232",4.06287187783651,7.70346889373269,8.48008475035083,15.6662975859459,14.1547428520062,20.4723497748517
"O32239",0,0,0,0,0,2.92462139640738
"O32248",20.3143593891826,14.3064422312179,30.7403072200218,3.61529944291059,4.7182476173354,3.65577674550923
"O32253",4.06287187783651,5.50247778123764,5.30005296896927,3.61529944291059,9.4364952346708,6.58039814191661
"O32259",25.3929492364782,31.9143711311783,44.5204449393418,15.6662975859459,21.7039390397428,19.010039076648
"O32264",7.1100257862139,7.70346889373269,11.6601165317324,2.41019962860706,7.54919618773664,3.65577674550923
"O32294",0,0,0,8.43569870012471,4.7182476173354,5.11808744371292
"O34305",0,0,0,6.02549907151765,6.60554666426956,1.46231069820369
"O34309",4.06287187783651,3.30148666874258,4.24004237517541,0,0,0
"O34324",0,0,0,0,0,4.38693209461107
"O34327",0,0,4.24004237517541,7.23059888582118,4.7182476173354,3.65577674550923
"O34328",0,0,0,8.43569870012471,5.66189714080248,3.65577674550923
"O34334",19.2986414197234,16.5074333437129,18.0201800944955,30.1274953575882,19.8166399928087,24.1281265203609
"O34338",10.1571796945913,17.6079288999604,6.36006356276312,7.23059888582118,4.7182476173354,5.84924279281476
"O34340",27.4243851753965,29.7133800186833,29.6802966262279,12.0509981430353,15.0983923754733,13.1607962838332
"O34347",4.06287187783651,8.80396444998022,6.36006356276312,0,0,0
"O34348",9.14146172513216,4.40198222499011,8.48008475035083,20.48669684316,7.54919618773664,13.1607962838332
"O34351",0,0,0,212.097567317421,298.193249415597,135.263739583841
"O34355",0,0,0,2.41019962860706,1.88729904693416,6.58039814191661
"O34357",35.5501289310695,26.4118933499407,57.2405720648681,7.23059888582118,15.0983923754733,8.0427088401203
"O34366",16.2514875113461,14.3064422312179,3.18003178138156,25.3070961003741,1.88729904693416,8.77386418922214
"O34384",2.03143593891826,2.20099111249506,5.30005296896927,4.82039925721412,8.49284571120372,7.31155349101845
"O34385",6.09430781675477,4.40198222499011,6.36006356276312,4.82039925721412,3.77459809386832,3.65577674550923
"O34392",0,0,0,2.41019962860706,2.83094857040124,4.38693209461107
"O34394",0,0,0,12.0509981430353,5.66189714080248,7.31155349101845
"O34400",3.04715390837739,0,0,3.61529944291059,2.83094857040124,0
"O34403",4.06287187783651,3.30148666874258,4.24004237517541,0,1.88729904693416,0
"O34425",115.791848518341,100.145095618525,102.821027598004,330.197349119167,405.769295090844,595.891609518004
"O34433",6.09430781675477,6.60297333748517,6.36006356276312,4.82039925721412,0,0
"O34434",0,0,0,2.41019962860706,0,5.84924279281476
"O34441",0,0,0,0,2.83094857040124,0
"O34442",2.03143593891826,0,0,0,0,2.19346604730554
"O34443",2.03143593891826,0,0,6.02549907151765,7.54919618773664,19.010039076648
"O34445",0,3.30148666874258,0,3.61529944291059,3.77459809386832,3.65577674550923
"O34448",5.07858984729564,4.40198222499011,5.30005296896927,6.02549907151765,1.88729904693416,0
"O34450",4.06287187783651,7.70346889373269,8.48008475035083,0,1.88729904693416,0
"O34454",0,2.20099111249506,0,16.8713974002494,20.7602895162758,20.4723497748517
"O34468",23.36151329756,22.0099111249506,20.1402012820832,0,0,0
"O34469",3.04715390837739,6.60297333748517,7.42007415655697,4.82039925721412,0,2.92462139640738
"O34470",0,0,0,0,0,2.19346604730554
"O34475",17.2672054808052,16.5074333437129,13.7801377193201,0,0,0
"O34476",3.04715390837739,5.50247778123764,5.30005296896927,0,1.88729904693416,0
"O34478",0,0,0,0,0,4.38693209461107
"O34483",7.1100257862139,9.90446000622775,7.42007415655697,0,0,0
"O34484",2.03143593891826,5.50247778123764,7.42007415655697,16.8713974002494,18.8729904693416,13.8919516329351
"O34495",0,0,0,0,3.77459809386832,0
"O34496",2.03143593891826,3.30148666874258,2.12002118758771,3.61529944291059,3.77459809386832,5.11808744371292
"O34497",4.06287187783651,2.20099111249506,0,0,0,0
"O34499",70.0845398926799,73.7332022685844,65.7206568152189,43.3835933149271,36.8023314152161,24.8592818694627
"O34510",0,0,0,0,3.77459809386832,8.0427088401203
"O34512",0,2.20099111249506,4.24004237517541,8.43569870012471,4.7182476173354,5.84924279281476
"O34514",0,0,4.24004237517541,0,0,0
"O34516",2.03143593891826,2.20099111249506,3.18003178138156,0,0,0
"O34522",0,2.20099111249506,3.18003178138156,0,0,0
"O34525",0,0,0,2.41019962860706,1.88729904693416,3.65577674550923
"O34526",31.487257053233,22.0099111249506,32.8603284076095,20.48669684316,25.4785371336112,24.8592818694627
"O34527",9.14146172513216,11.0049555624753,13.7801377193201,0,5.66189714080248,1.46231069820369
"O34528",0,2.20099111249506,2.12002118758771,0,0,2.19346604730554
"O34529",29.4558211143147,24.2109022374456,27.5602754386402,90.3824860727647,166.082316130206,71.6532242119808
"O34539",10.1571796945913,3.30148666874258,8.48008475035083,0,0,0
"O34553",20.3143593891826,24.2109022374456,21.2002118758771,0,0,0
"O34557",2.03143593891826,0,3.18003178138156,6.02549907151765,6.60554666426956,6.58039814191661
"O34558",0,0,0,6.02549907151765,3.77459809386832,2.19346604730554
"O34564",0,4.40198222499011,4.24004237517541,20.48669684316,25.4785371336112,22.6658158221572
"O34577",5.07858984729564,3.30148666874258,6.36006356276312,0,0,0
"O34580",0,0,0,0,2.83094857040124,10.9673302365277
"O34588",0,0,0,0,0,2.19346604730554
"O34589",0,0,0,0,0,2.92462139640738
"O34591",180.797798563725,143.064422312179,175.96175856978,32.5376949861953,30.1967847509465,54.1054958335365
"O34592",10.1571796945913,7.70346889373269,4.24004237517541,0,0,0
"O34594",7.1100257862139,3.30148666874258,9.54009534414468,8.43569870012471,2.83094857040124,0
"O34595",2.03143593891826,0,2.12002118758771,0,0,0
"O34599",3.04715390837739,0,0,6.02549907151765,8.49284571120372,9.50501953832399
"O34600",0,0,3.18003178138156,2.41019962860706,1.88729904693416,2.19346604730554
"O34607",7.1100257862139,3.30148666874258,6.36006356276312,3.61529944291059,1.88729904693416,2.92462139640738
"O34617",6.09430781675477,7.70346889373269,10.6001059379385,0,1.88729904693416,3.65577674550923
"O34621",0,2.20099111249506,2.12002118758771,0,0,0
"O34623",2.03143593891826,4.40198222499011,2.12002118758771,2.41019962860706,0,2.92462139640738
"O34628",18.2829234502643,19.8089200124555,18.0201800944955,14.4611977716424,17.9293409458745,14.6231069820369
"O34633",46.7230265951199,45.1203178061486,48.7604873145173,21.6917966574635,26.4221866570782,32.901990709583
"O34635",26.4086672059373,29.7133800186833,28.620286032434,9.64079851442824,11.323794281605,11.6984855856295
"O34640",2.03143593891826,0,3.18003178138156,0,0,2.19346604730554
"O34645",35.5501289310695,39.617840024911,37.1003707827849,0,0,2.19346604730554
"O34658",0,0,0,8.43569870012471,3.77459809386832,5.11808744371292
"O34659",2.03143593891826,2.20099111249506,0,0,0,0
"O34660",147.279105571574,121.054511187228,128.261281849056,87.9722864441577,79.2665599712347,91.3944186377306
"O34666",0,0,0,0,0,2.19346604730554
"O34667",14.2200515724278,16.5074333437129,19.0801906882894,7.23059888582118,9.4364952346708,7.31155349101845
"O34678",3.04715390837739,4.40198222499011,4.24004237517541,0,1.88729904693416,1.46231069820369
"O34689",3.04715390837739,2.20099111249506,4.24004237517541,2.41019962860706,3.77459809386832,3.65577674550923
"O34693",0,0,0,0,0,2.19346604730554
"O34705",2.03143593891826,2.20099111249506,3.18003178138156,0,1.88729904693416,2.19346604730554
"O34707",0,0,0,6.02549907151765,2.83094857040124,1.46231069820369
"O34714",15.2357695418869,13.2059466749703,14.8401483131139,132.560979573388,78.3229104477676,70.1909135137771
"O34720",8.12574375567303,5.50247778123764,10.6001059379385,0,0,0
"O34725",0,0,0,4.82039925721412,2.83094857040124,2.19346604730554
"O34743",66.0216680148434,67.1302289310992,75.2607521593636,6.02549907151765,12.267443805072,14.6231069820369
"O34746",4.06287187783651,7.70346889373269,3.18003178138156,15.6662975859459,14.1547428520062,12.4296409347314
"O34750",0,3.30148666874258,4.24004237517541,3.61529944291059,3.77459809386832,9.50501953832399
"O34751",10.1571796945913,8.80396444998022,8.48008475035083,16.8713974002494,1.88729904693416,2.92462139640738
"O34752",0,0,0,0,2.83094857040124,0
"O34758",4.06287187783651,3.30148666874258,2.12002118758771,0,0,0
"O34764",13.2043336029687,15.4069377874654,10.6001059379385,7.23059888582118,8.49284571120372,10.2361748874258
"O34767",0,0,0,8.43569870012471,4.7182476173354,0
"O34768",0,0,0,18.0764972145529,35.858681891749,7.31155349101845
"O34779",0,2.20099111249506,4.24004237517541,0,0,0
"O34782",3.04715390837739,3.30148666874258,0,0,0,0
"O34784",0,0,0,2.41019962860706,1.88729904693416,3.65577674550923
"O34785",0,0,0,0,0,2.19346604730554
"O34787",0,0,0,0,0,2.19346604730554
"O34788",374.799930730418,338.952631324239,298.922987449867,275.967857475508,351.981272253221,519.12029786231
"O34789",0,0,0,4.82039925721412,6.60554666426956,10.9673302365277
"O34790",0,0,0,0,2.83094857040124,1.46231069820369
"O34797",2.03143593891826,2.20099111249506,0,0,0,2.19346604730554
"O34798",0,0,0,0,2.83094857040124,0
"O34803",0,0,0,2.41019962860706,3.77459809386832,3.65577674550923
"O34809",7.1100257862139,11.0049555624753,8.48008475035083,0,2.83094857040124,6.58039814191661
"O34812",35.5501289310695,26.4118933499407,27.5602754386402,3.61529944291059,7.54919618773664,2.19346604730554
"O34814",0,0,0,2.41019962860706,5.66189714080248,3.65577674550923
"O34824",17.2672054808052,22.0099111249506,15.9001589069078,14.4611977716424,16.9856914224074,16.0854176802406
"O34825",2.03143593891826,2.20099111249506,3.18003178138156,3.61529944291059,0,10.2361748874258
"O34827",0,0,0,4.82039925721412,4.7182476173354,0
"O34828",9.14146172513216,9.90446000622775,3.18003178138156,0,0,0
"O34833",11.1728976640504,13.2059466749703,13.7801377193201,13.2560979573388,15.0983923754733,11.6984855856295
"O34841",0,0,0,6.02549907151765,3.77459809386832,5.11808744371292
"O34842",4.06287187783651,4.40198222499011,6.36006356276312,0,0,0
"O34847",22.3457953281008,11.0049555624753,18.0201800944955,20.48669684316,13.2110933285391,29.9773693131757
"O34857",0,0,0,7.23059888582118,6.60554666426956,10.2361748874258
"O34860",0,2.20099111249506,2.12002118758771,10.8458983287318,14.1547428520062,11.6984855856295
"O34863",17.2672054808052,12.1054511187228,31.8003178138156,4.82039925721412,3.77459809386832,4.38693209461107
"O34866",0,2.20099111249506,2.12002118758771,0,3.77459809386832,2.92462139640738
"O34872",0,0,3.18003178138156,8.43569870012471,8.49284571120372,4.38693209461107
"O34877",0,0,0,3.61529944291059,1.88729904693416,2.19346604730554
"O34885",0,0,0,3.61529944291059,5.66189714080248,10.2361748874258
"O34894",10.1571796945913,8.80396444998022,14.8401483131139,22.8968964717671,6.60554666426956,5.11808744371292
"O34909",125.949028212932,85.8386533873072,95.4009534414468,44.5886931292306,41.5205790325515,39.4823888514996
"O34910",0,0,0,0,2.83094857040124,0
"O34916",0,2.20099111249506,3.18003178138156,6.02549907151765,7.54919618773664,5.11808744371292
"O34924",8.12574375567303,9.90446000622775,7.42007415655697,8.43569870012471,12.267443805072,15.3542623311387
"O34925",4.06287187783651,5.50247778123764,3.18003178138156,4.82039925721412,2.83094857040124,29.9773693131757
"O34926",0,0,0,224.148565460456,203.828297068889,276.376721960497
"O34930",0,0,0,0,3.77459809386832,5.11808744371292
"O34934",14.2200515724278,12.1054511187228,14.8401483131139,16.8713974002494,22.6475885632099,19.7411944257498
"O34939",0,0,0,3.61529944291059,3.77459809386832,5.84924279281476
"O34940",10.1571796945913,13.2059466749703,10.6001059379385,0,0,0
"O34942",3.04715390837739,2.20099111249506,2.12002118758771,0,0,3.65577674550923
"O34943",9.14146172513216,14.3064422312179,9.54009534414468,0,0,5.11808744371292
"O34944",56.8802062897112,66.0297333748517,63.6006356276312,0,13.2110933285391,2.92462139640738
"O34946",0,0,0,0,0,2.92462139640738
"O34948",10.1571796945913,12.1054511187228,7.42007415655697,46.9988927578377,46.2388266498869,44.6004762952126
"O34949",0,0,0,4.82039925721412,3.77459809386832,2.19346604730554
"O34962",62.974514106466,84.7381578310597,62.5406250338374,74.7161884868188,62.2808685488273,54.8366511826384
"O34968",2.03143593891826,0,0,2.41019962860706,0,2.19346604730554
"O34969",3.04715390837739,3.30148666874258,5.30005296896927,6.02549907151765,2.83094857040124,2.19346604730554
"O34981",8.12574375567303,6.60297333748517,8.48008475035083,15.6662975859459,10.3801447581379,32.901990709583
"O34990",8.12574375567303,7.70346889373269,7.42007415655697,0,0,2.92462139640738
"O34994",0,0,2.12002118758771,2.41019962860706,1.88729904693416,2.92462139640738
"O34996",10.1571796945913,12.1054511187228,14.8401483131139,15.6662975859459,7.54919618773664,9.50501953832399
"O35000",2.03143593891826,3.30148666874258,0,0,4.7182476173354,0
"O35005",0,0,0,0,1.88729904693416,1.46231069820369
"O35007",3.04715390837739,2.20099111249506,3.18003178138156,0,0,0
"O35008",0,0,0,0,0,2.19346604730554
"O35011",2.03143593891826,5.50247778123764,5.30005296896927,8.43569870012471,6.60554666426956,3.65577674550923
"O35013",0,0,0,3.61529944291059,6.60554666426956,2.19346604730554
"O35014",8.12574375567303,8.80396444998022,10.6001059379385,0,0,5.84924279281476
"O35016",0,0,0,0,2.83094857040124,0
"O35017",0,0,3.18003178138156,2.41019962860706,0,3.65577674550923
"O35020",0,3.30148666874258,0,16.8713974002494,19.8166399928087,13.1607962838332
"O35022",9.14146172513216,4.40198222499011,4.24004237517541,8.43569870012471,10.3801447581379,4.38693209461107
"O35024",0,2.20099111249506,3.18003178138156,0,0,0
"O35025",0,0,0,6.02549907151765,14.1547428520062,0
"O35033",2.03143593891826,0,2.12002118758771,0,0,1.46231069820369
"O54408",13.2043336029687,11.0049555624753,11.6601165317324,0,3.77459809386832,5.84924279281476
"P02394",35.5501289310695,39.617840024911,22.2602224696709,100.023284587193,31.1404342744136,57.0301172299439
"P02968",140.16907978536,140.863431199684,129.32129244285,214.507766946028,170.800563747541,257.366682883849
"P04969",15.2357695418869,9.90446000622775,16.9601695007017,55.4345914579624,40.5769295090844,165.972264246119
"P04990",16.2514875113461,23.1104066811981,22.2602224696709,0,1.88729904693416,0
"P05096",0,2.20099111249506,0,2.41019962860706,0,0
"P05306",0,0,0,12.0509981430353,5.66189714080248,4.38693209461107
"P05647",0,0,0,0,0,10.2361748874258
"P05648",10.1571796945913,6.60297333748517,4.24004237517541,7.23059888582118,8.49284571120372,6.58039814191661
"P05649",23.36151329756,26.4118933499407,13.7801377193201,16.8713974002494,6.60554666426956,24.8592818694627
"P05650",0,2.20099111249506,3.18003178138156,0,0,0
"P05651",0,0,0,0,1.88729904693416,1.46231069820369
"P05652",6.09430781675477,15.4069377874654,3.18003178138156,20.48669684316,17.9293409458745,13.8919516329351
"P05653",7.1100257862139,14.3064422312179,15.9001589069078,10.8458983287318,0,10.2361748874258
"P05657",0,0,0,0,0,8.0427088401203
"P06224",10.1571796945913,11.0049555624753,12.7201271255262,20.48669684316,10.3801447581379,14.6231069820369
"P06534",0,0,2.12002118758771,7.23059888582118,14.1547428520062,6.58039814191661
"P06567",0,0,0,0,0,3.65577674550923
"P06574",3.04715390837739,3.30148666874258,0,0,0,3.65577674550923
"P06628",9.14146172513216,8.80396444998022,4.24004237517541,18.0764972145529,18.8729904693416,36.5577674550923
"P06629",6.09430781675477,7.70346889373269,3.18003178138156,0,0,0
"P07343",192.986414197234,181.581766780842,202.462023414626,84.3569870012471,97.1959009171092,133.070273536536
"P07819",0,4.40198222499011,2.12002118758771,0,0,0
"P07860",0,2.20099111249506,0,2.41019962860706,0,0
"P07908",0,0,0,2.41019962860706,1.88729904693416,1.46231069820369
"P08065",112.744694609963,97.94410450603,117.661175911118,104.843683844407,90.5903542528396,116.253700507193
"P08066",20.3143593891826,20.909415568703,14.8401483131139,46.9988927578377,44.3515276029527,60.6858939754531
"P08164",55.8644883202521,52.8237866998813,45.5804555331357,15.6662975859459,25.4785371336112,16.0854176802406
"P08495",0,0,0,0,2.83094857040124,2.19346604730554
"P08750",17.2672054808052,12.1054511187228,19.0801906882894,10.8458983287318,8.49284571120372,12.4296409347314
"P08821",22.3457953281008,19.8089200124555,47.7004767207234,90.3824860727647,58.5062704549589,228.120468919776
"P08838",53.8330523813338,56.1252733686239,45.5804555331357,31.3325951718918,36.8023314152161,51.912029786231
"P08874",6.09430781675477,2.20099111249506,3.18003178138156,22.8968964717671,1.88729904693416,7.31155349101845
"P08877",11.1728976640504,15.4069377874654,3.18003178138156,60.2549907151765,11.323794281605,40.9446995497033
"P09122",6.09430781675477,6.60297333748517,5.30005296896927,4.82039925721412,7.54919618773664,4.38693209461107
"P09124",265.102390028833,294.932809074337,337.083368826445,818.262773912097,765.299763531802,965.856216163537
"P09339",147.279105571574,173.878297887109,147.341472537346,219.328166203242,151.9275732782,147.693380518573
"P0CI73",5.07858984729564,7.70346889373269,5.30005296896927,272.352558032598,345.375725588951,410.909306195237
"P0CI74",6.09430781675477,9.90446000622775,11.6601165317324,16.8713974002494,12.267443805072,15.3542623311387
"P0CI78",8.12574375567303,6.60297333748517,12.7201271255262,12.0509981430353,5.66189714080248,8.77386418922214
"P0CI80",0,0,0,2.41019962860706,3.77459809386832,3.65577674550923
"P10725",0,0,0,4.82039925721412,1.88729904693416,3.65577674550923
"P10728",9.14146172513216,12.1054511187228,5.30005296896927,0,0,0
"P10944",2.03143593891826,2.20099111249506,0,0,0,0
"P11018",2.03143593891826,3.30148666874258,0,0,0,0
"P11044",0,0,0,6.02549907151765,2.83094857040124,5.11808744371292
"P11045",4.06287187783651,4.40198222499011,2.12002118758771,0,0,2.19346604730554
"P11065",0,2.20099111249506,2.12002118758771,0,0,5.84924279281476
"P11469",6.09430781675477,8.80396444998022,4.24004237517541,0,1.88729904693416,0
"P11742",4.06287187783651,0,0,0,0,0
"P11998",34.5344109616104,35.2158577999209,40.2804025641664,0,1.88729904693416,2.92462139640738
"P12011",6.09430781675477,4.40198222499011,4.24004237517541,3.61529944291059,3.77459809386832,7.31155349101845
"P12013",19.2986414197234,12.1054511187228,11.6601165317324,4.82039925721412,7.54919618773664,7.31155349101845
"P12039",9.14146172513216,5.50247778123764,8.48008475035083,6.02549907151765,5.66189714080248,8.77386418922214
"P12041",0,0,0,3.61529944291059,4.7182476173354,0
"P12042",2.03143593891826,0,2.12002118758771,8.43569870012471,11.323794281605,8.77386418922214
"P12043",0,3.30148666874258,0,0,0,0
"P12044",0,0,0,6.02549907151765,2.83094857040124,6.58039814191661
"P12047",0,3.30148666874258,0,7.23059888582118,16.9856914224074,10.9673302365277
"P12048",2.03143593891826,7.70346889373269,7.42007415655697,3.61529944291059,10.3801447581379,8.77386418922214
"P12425",175.719208716429,156.270368987149,219.422192915328,98.8181847728894,89.6467047293726,79.6959330521011
"P12873",0,0,0,9.64079851442824,5.66189714080248,8.0427088401203
"P12874",0,0,0,26.5121959146777,16.0420418989404,102.361748874258
"P12875",0,0,0,20.48669684316,23.591238086677,22.6658158221572
"P12877",41.6444367478243,37.416848912416,48.7604873145173,39.7682938720165,44.3515276029527,65.0728260700642
"P12878",0,0,0,4.82039925721412,0,0
"P12879",0,0,0,66.2804897866941,166.082316130206,129.414496791027
"P12946",0,0,0,8.43569870012471,9.4364952346708,8.77386418922214
"P13242",30.4715390837739,31.9143711311783,26.5002648448463,75.9212883011224,49.0697752202881,57.0301172299439
"P13243",386.988546363928,291.631322405595,603.146027868703,374.786042248398,382.178057004167,196.680788908396
"P13267",11.1728976640504,5.50247778123764,6.36006356276312,3.61529944291059,8.49284571120372,9.50501953832399
"P13484",9.14146172513216,9.90446000622775,6.36006356276312,3.61529944291059,6.60554666426956,5.11808744371292
"P13485",3.04715390837739,0,3.18003178138156,4.82039925721412,14.1547428520062,13.8919516329351
"P13714",93.4460531902398,85.8386533873072,103.881038191798,57.8447910865694,49.0697752202881,51.912029786231
"P13792",8.12574375567303,7.70346889373269,10.6001059379385,12.0509981430353,11.323794281605,16.0854176802406
"P13799",0,3.30148666874258,0,9.64079851442824,12.267443805072,2.19346604730554
"P13800",73.1316938010573,48.4218044748912,54.0605402834865,90.3824860727647,89.6467047293726,96.5125060814436
"P14192",4.06287187783651,2.20099111249506,3.18003178138156,9.64079851442824,6.60554666426956,8.77386418922214
"P14193",68.0531039537616,53.9242822561289,61.4806144400435,63.8702901580871,54.7316723610906,68.7286028155734
"P14194",5.07858984729564,8.80396444998022,13.7801377193201,6.02549907151765,4.7182476173354,10.2361748874258
"P14203",0,0,0,3.61529944291059,8.49284571120372,9.50501953832399
"P14204",0,0,0,0,1.88729904693416,7.31155349101845
"P14205",18.2829234502643,13.2059466749703,22.2602224696709,0,2.83094857040124,2.19346604730554
"P14577",0,0,0,34.9478946148024,35.858681891749,33.6331460586849
"P14802",2.03143593891826,0,0,7.23059888582118,3.77459809386832,40.2135442006015
"P14949",14.2200515724278,12.1054511187228,15.9001589069078,9.64079851442824,7.54919618773664,11.6984855856295
"P14951",2.03143593891826,4.40198222499011,4.24004237517541,0,0,0
"P15874",5.07858984729564,3.30148666874258,4.24004237517541,6.02549907151765,5.66189714080248,6.58039814191661
"P16263",22.3457953281008,24.2109022374456,25.4402542510525,65.0753899723906,93.4213028232409,109.673302365277
"P16304",11.1728976640504,14.3064422312179,7.42007415655697,4.82039925721412,1.88729904693416,10.9673302365277
"P16336",11.1728976640504,7.70346889373269,7.42007415655697,8.43569870012471,8.49284571120372,5.11808744371292
"P16440",5.07858984729564,3.30148666874258,6.36006356276312,0,0,0
"P16524",7.1100257862139,3.30148666874258,7.42007415655697,19.2815970288565,50.9570742672223,28.515058614972
"P16616",12.1886156335095,13.2059466749703,22.2602224696709,0,0,2.19346604730554
"P16971",75.1631297399755,97.94410450603,73.1407309717759,37.3580942434094,14.1547428520062,24.1281265203609
"P17618",5.07858984729564,2.20099111249506,3.18003178138156,0,0,0
"P17620",14.2200515724278,15.4069377874654,18.0201800944955,0,0,0
"P17622",0,0,0,0,0,5.11808744371292
"P17631",9.14146172513216,7.70346889373269,12.7201271255262,4.82039925721412,4.7182476173354,9.50501953832399
"P17731",6.09430781675477,3.30148666874258,4.24004237517541,20.48669684316,14.1547428520062,13.8919516329351
"P17820",96.4932070986172,118.853520074733,95.4009534414468,190.405770659958,296.305950368663,148.424535867675
"P17865",39.613000808906,33.0148666874258,42.4004237517541,32.5376949861953,34.9150323682819,53.3743404844347
"P17869",3.04715390837739,0,3.18003178138156,0,0,0
"P17889",40.6287187783651,36.3163533561684,43.460434345548,61.46009052948,70.773714260031,104.555214921564
"P17903",8.12574375567303,9.90446000622775,3.18003178138156,0,0,5.11808744371292
"P17904",25.3929492364782,20.909415568703,27.5602754386402,0,0,0
"P17921",14.2200515724278,18.708424456208,12.7201271255262,6.02549907151765,16.0420418989404,15.3542623311387
"P17922",7.1100257862139,8.80396444998022,3.18003178138156,21.6917966574635,15.0983923754733,12.4296409347314
"P18156",0,0,0,4.82039925721412,0,0
"P18157",8.12574375567303,8.80396444998022,6.36006356276312,62.6651903437835,91.5340037763067,68.7286028155734
"P18158",20.3143593891826,23.1104066811981,32.8603284076095,108.458983287318,59.449919978426,95.7813507323417
"P18159",25.3929492364782,37.416848912416,27.5602754386402,24.1019962860706,32.0840837978807,32.901990709583
"P18185",5.07858984729564,0,2.12002118758771,0,0,0
"P18255",17.2672054808052,22.0099111249506,18.0201800944955,33.7427948004988,33.0277333213478,57.7612725790458
"P18579",4.06287187783651,5.50247778123764,0,19.2815970288565,21.7039390397428,17.5477283784443
"P19079",4.06287187783651,3.30148666874258,2.12002118758771,0,0,0
"P19405",0,0,0,4.82039925721412,3.77459809386832,0
"P19465",13.2043336029687,15.4069377874654,26.5002648448463,6.02549907151765,1.88729904693416,0
"P19582",22.3457953281008,18.708424456208,14.8401483131139,0,0,2.92462139640738
"P19669",78.2102836483529,78.1351844935745,74.2007415655697,122.92018105896,110.406994245648,470.132889472486
"P19670",0,0,3.18003178138156,0,4.7182476173354,8.77386418922214
"P19672",0,0,0,3.61529944291059,0,0
"P19946",9.14146172513216,8.80396444998022,21.2002118758771,36.1529944291059,38.6896304621503,56.2989618808421
"P19947",0,0,0,21.6917966574635,8.49284571120372,12.4296409347314
"P19994",3.04715390837739,2.20099111249506,3.18003178138156,7.23059888582118,0,5.11808744371292
"P20166",11.1728976640504,15.4069377874654,11.6601165317324,13.2560979573388,13.2110933285391,16.8165730293424
"P20277",0,0,0,0,0,8.77386418922214
"P20278",0,0,0,4.82039925721412,3.77459809386832,10.2361748874258
"P20282",4.06287187783651,4.40198222499011,5.30005296896927,7.23059888582118,8.49284571120372,3.65577674550923
"P20429",51.8016164424156,49.5223000311388,72.080720377982,38.5631940577129,24.5348876101441,22.6658158221572
"P20458",4.06287187783651,8.80396444998022,6.36006356276312,22.8968964717671,11.323794281605,2.19346604730554
"P20668",0,0,0,3.61529944291059,7.54919618773664,5.11808744371292
"P20691",6.09430781675477,4.40198222499011,5.30005296896927,22.8968964717671,24.5348876101441,27.0527479167683
"P20692",0,0,0,3.61529944291059,4.7182476173354,8.0427088401203
"P20964",12.1886156335095,17.6079288999604,18.0201800944955,19.2815970288565,7.54919618773664,5.84924279281476
"P21341",0,0,4.24004237517541,0,0,0
"P21464",81.2574375567303,44.0198222499011,32.8603284076095,101.228384401496,95.308601870175,137.457205631147
"P21465",3.04715390837739,5.50247778123764,12.7201271255262,95.2028853299788,48.1261256968211,59.9547386263513
"P21466",73.1316938010573,90.2406356122973,58.3005826586619,169.919073816798,135.885531379259,210.572740541331
"P21467",37.5815648699878,29.7133800186833,23.3202330634648,131.355879759085,74.5483123538993,88.4697972413233
"P21468",9.14146172513216,11.0049555624753,5.30005296896927,24.1019962860706,16.9856914224074,27.0527479167683
"P21469",7.1100257862139,6.60297333748517,9.54009534414468,56.6396912722659,31.1404342744136,33.6331460586849
"P21470",13.2043336029687,8.80396444998022,14.8401483131139,16.8713974002494,0,14.6231069820369
"P21471",0,0,0,26.5121959146777,27.3658361805453,23.396971171259
"P21472",4.06287187783651,5.50247778123764,3.18003178138156,4.82039925721412,6.60554666426956,32.1708353604812
"P21473",20.3143593891826,14.3064422312179,14.8401483131139,27.7172957289812,29.2531352274795,24.8592818694627
