"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Q9HUD0",5.03718024813595,-2.18504350759644,1.51196650520138,-1.44516660923346,0.148411092950805,0.334076026704867
"P20581",2.74909008779396,-2.66579818234987,1.85351439405938,-1.43823980590273,0.150366024463742,0.336778698627697
"Q9HWD6",37.1934475384881,0.882158866737545,0.61439462419756,1.43581801010987,0.15105413361369,0.337741550028558
"P72158",5.93287268672769,-1.7913638639465,1.25149962962199,-1.43137386663675,0.152323094054065,0.339165347899643
"Q9HVW8",2.42126908382834,2.73801600941089,1.91210661538011,1.43193689482979,0.152161882129679,0.339165347899643
"Q9I3R4",1.94655312691692,2.95073890698755,2.06220594228981,1.43086529161638,0.152468826120023,0.339165347899643
"Q9I693",5.26791574744854,-5.58760073597781,3.91383524206141,-1.42765353940521,0.153391605134139,0.340638742810618
"Q9I6G1",3.55663646418137,-2.42471835303229,1.69953522130623,-1.42669497085721,0.153667835889247,0.340673778547687
"Q9I4H5",3.92629333583474,-2.308505108611,1.62020715966251,-1.4248209525823,0.154208964041085,0.341294966101082
"Q9I5G5",6.09131560081634,1.79916412058803,1.26677872039625,1.42026708502433,0.155529939798626,0.343637096717235
"Q9HV15",2.21357686640825,3.17794902721047,2.24281779606255,1.41694480612274,0.156499065126776,0.344481574750315
"Q9I341",6.43865296829544,-1.69533064612572,1.19590221408395,-1.4176164456927,0.156302776075859,0.344481574750315
"Q9I3A8",6.30371132135594,1.48164611328999,1.04617535163806,1.41625025954788,0.15670224539483,0.344481574750315
"Q9HZ62",12.7937285531773,-1.2448961538366,0.881126360401948,-1.41284634052795,0.157700909392843,0.346095284372213
"Q9HY24",2.5668992823625,2.69013268697804,1.90633519088326,1.41115408236871,0.158199186106328,0.346607262021904
"P50987",18.3043309890311,-0.980249803451315,0.695896370625568,-1.40861462256245,0.158949152676026,0.347381787195973
"Q9HZ71",152.761948720364,-0.695314864286599,0.493775662650122,-1.40815944746002,0.159083861261764,0.347381787195973
"Q9I138",6.81846649368438,-1.8376257952943,1.30918373773952,-1.40364239359343,0.16042536444036,0.349727294479986
"Q9HUC8",23.2143548709059,-0.881771150658177,0.629898985172646,-1.39986120221562,0.161554886186916,0.351603645811124
"Q9HYR4",6.29787513592987,-1.69983005124948,1.22081780363053,-1.39236997215672,0.163810392577429,0.355920254968899
"Q9HYC8",18.4857953394943,-1.18737527284971,0.853493659649488,-1.39119401699755,0.164166601043709,0.355931750906557
"Q9I4W2",23.0347241789849,0.886163767354871,0.637272701472777,1.39055660992051,0.164359921672447,0.355931750906557
"Q9I524",8.55610814395206,-1.40919311589659,1.01830503259305,-1.38386148628586,0.166400871595166,0.359755933961119
"Q9HZF8",9.35050573520854,1.22651659718755,0.889183228645332,1.37937441651497,0.167779342995654,0.362137591812402
"P43334",4.48023963661412,-1.90368119578052,1.38209770552209,-1.37738539625272,0.16839312552489,0.362616812574697
"P46384",3.98819659012336,2.00369166727442,1.45526272616421,1.37685905867716,0.168555827251847,0.362616812574697
"Q9HTW6",12.7193974787023,-1.13753491780521,0.827587905753166,-1.37451853742349,0.16928075932485,0.363578379633668
"Q9I579",3.91715321593809,1.95726861703834,1.42823505214799,1.37041071362498,0.170558729595595,0.365722652968915
"Q9I6H5",43.3514189500294,-0.953268001091484,0.69724123274037,-1.36719969549829,0.17156272077817,0.367273385888455
"Q9HV44",4.26917504967359,2.10490929700713,1.56251526593537,1.34712878836871,0.177938757803097,0.380300482363481
"Q9HZI4",15.852276210502,-1.05458305904291,0.784351780275047,-1.34452816397396,0.178777655344691,0.381470103084593
"G3XDA2",4.26917831039283,-1.84184329697716,1.37221595560341,-1.3422401113003,0.179518154672678,0.382426296924857
"Q9HZB6",3.3105817413849,-2.7167000005283,2.02554538278323,-1.3412190235873,0.179849351647813,0.382508864968032
"Q9I6J1",12.3746075015336,-1.10233497425668,0.826350901279689,-1.33397927266686,0.182210649565181,0.386901833816976
"Q9HXR4",1.79854779162655,2.82120364653978,2.11746464147792,1.33234982595538,0.182745261255537,0.387408106519032
"Q9HUK4",2.03734216866096,3.04984171152185,2.29923594577938,1.32645878171848,0.184687779367219,0.390892581573338
